,listing_id,counts
11234,23980377,3
13121,27905311,3
13142,27934812,3
11238,23983796,3
17437,34316669,3
11240,23986105,3
12703,27053500,3
13123,27907368,3
14353,29952836,3
18863,37201693,3
2866,9438073,3
3027,9739123,3
13048,27736600,3
4639,13942559,3
12204,25874701,3
415,1641871,3
17418,34285614,3
19137,38050597,3
11366,24210242,3
17808,35020164,3
14312,29910034,3
14309,29908631,3
17803,35011269,3
11372,24216955,3
18882,37260296,3
17607,34629087,3
4640,13943300,3
17419,34285985,3
11273,24028278,3
17425,34289558,3
11276,24043960,3
13671,28876271,3
4690,14098972,3
16932,33456386,3
13070,27771539,3
4686,14094124,3
19017,37639307,3
4659,13988466,3
14339,29949335,3
18870,37220870,3
17420,34286243,3
14337,29947682,3
94,419490,3
17813,35041228,3
19118,37921962,3
4101,12635046,3
12907,27469935,3
17164,33809156,3
13820,29130303,3
12787,27238723,3
18990,37567379,3
4270,13083419,3
119,492022,3
18953,37471540,3
14125,29611770,3
3124,9926403,3
117,488819,3
4264,13067687,3
19094,37885101,3
4249,13033359,3
4247,13033022,3
17749,34878338,3
12062,25498044,3
330,1253219,3
14134,29620149,3
12791,27243518,3
14144,29634173,3
14053,29504126,3
17347,34156870,3
17760,34920000,3
17067,33667779,3
14054,29513889,3
17071,33671616,3
14056,29517739,3
4278,13102169,3
17075,33674013,3
4291,13130991,3
13778,29041893,3
18945,37463720,3
12793,27245774,3
4283,13115687,3
3689,11376810,3
11915,25192653,3
18958,37477453,3
17115,33722170,3
11990,25343735,3
3717,11425661,3
3733,11478962,3
19085,37850766,3
12710,27066007,3
3718,11426709,3
12032,25436075,3
299,1107707,3
14071,29528690,3
18980,37539101,3
12011,25404658,3
19086,37851160,3
12012,25404851,3
17127,33731320,3
11988,25334278,3
17743,34872820,3
12052,25489344,3
321,1210073,3
4234,12989754,3
18960,37480913,3
17098,33695096,3
12747,27150232,3
14109,29581085,3
12722,27103080,3
14104,29575513,3
18986,37547229,3
11951,25251064,3
13813,29110806,3
3097,9869665,3
18968,37503069,3
4219,12934958,3
11973,25298938,3
13821,29132590,3
12799,27262948,3
12082,25529455,3
17634,34689060,3
17022,33597677,3
17632,34685815,3
14206,29714765,3
12654,26925869,3
18923,37382803,3
11711,24782537,3
18924,37384276,3
3631,11210393,3
4400,13384233,3
4399,13383982,3
3636,11212438,3
4110,12667199,3
13753,28998340,3
4392,13377736,3
17655,34724544,3
13835,29153573,3
4382,13338400,3
125,508590,3
11653,24719030,3
11655,24719640,3
17304,34055759,3
12895,27442664,3
4428,13435385,3
17378,34219491,3
11665,24725196,3
11675,24736943,3
12646,26907738,3
12883,27436315,3
14216,29743119,3
17374,34213036,3
14214,29742247,3
12859,27393230,3
12098,25583031,3
108,466732,3
11832,25015849,3
4339,13241405,3
11786,24921353,3
17145,33763044,3
18934,37431905,3
11801,24947480,3
13768,29025488,3
17763,34922283,3
3652,11260114,3
11780,24919122,3
12089,25548525,3
14163,29658212,3
11821,24969891,3
14159,29640722,3
17314,34071347,3
17058,33664627,3
12811,27290042,3
12813,27292176,3
4379,13333875,3
111,479281,3
4377,13322391,3
17361,34183925,3
12656,26926421,3
17037,33619038,3
4372,13306793,3
3125,9927198,3
4119,12709065,3
17769,34943751,3
14186,29684725,3
14185,29684281,3
12658,26927322,3
3777,11609911,3
11766,24895828,3
13764,29022880,3
17703,34818327,3
19147,38079683,3
16820,33277333,3
3351,10393291,3
13948,29345267,3
13379,28390901,3
2771,9188777,3
13950,29346128,3
2775,9203011,3
3930,12076596,3
14546,30186160,3
16799,33251011,3
10886,23506254,3
13556,28671054,3
3385,10479107,3
13370,28371918,3
18784,37020660,3
14540,30180205,3
12506,26534405,3
5269,15536212,3
3082,9847310,3
10851,23442498,3
3234,10127951,3
17265,33972434,3
18774,37000695,3
3373,10455566,3
3241,10130345,3
13408,28425391,3
5295,15575274,3
10846,23439456,3
14556,30195314,3
12373,26264369,3
2768,9175674,3
12492,26500148,3
3227,10125743,3
12354,26237688,3
3919,12028424,3
3397,10503737,3
596,2194291,3
3083,9847449,3
16825,33278883,3
17226,33917140,3
5181,15364629,3
13160,27969339,3
3820,11759444,3
3951,12140985,3
2782,9205580,3
5161,15318065,3
13334,28293211,3
14507,30136076,3
19179,38196433,3
10936,23582777,3
10938,23584991,3
13322,28270692,3
18804,37064157,3
10923,23565972,3
12514,26549440,3
18787,37023235,3
16810,33260190,3
3215,10107609,3
18789,37028981,3
10896,23515027,3
3931,12092326,3
13348,28317591,3
10899,23523471,3
14528,30159878,3
5206,15414296,3
12511,26543493,3
5212,15427872,3
13341,28311791,3
14526,30158387,3
5207,15415917,3
18794,37033736,3
3247,10158022,3
631,2321003,3
12279,26084219,3
640,2356768,3
17681,34771376,3
19048,37723319,3
19042,37703109,3
3077,9830755,3
14620,30273426,3
10699,23224681,3
16752,33173756,3
10701,23225654,3
5417,15779462,3
5411,15774432,3
17538,34484811,3
13474,28549865,3
12467,26434410,3
10722,23261348,3
13472,28548529,3
19209,38448808,3
16746,33170725,3
18741,36929263,3
10640,23152263,3
18731,36895941,3
13509,28595042,3
18733,36907775,3
12443,26395722,3
12459,26426467,3
19046,37720774,3
3271,10218149,3
16745,33170260,3
10643,23152796,3
16740,33167048,3
10662,23187943,3
5486,15906899,3
5475,15889927,3
17892,35164324,3
10727,23262430,3
18752,36954083,3
18753,36955103,3
16776,33201815,3
3252,10176580,3
17880,35132488,3
5358,15692770,3
5355,15686551,3
3338,10370435,3
17523,34454572,3
10776,23342156,3
18761,36981212,3
17562,34548004,3
16777,33202209,3
17521,34451536,3
14574,30230794,3
14573,30223130,3
3908,11996896,3
10762,23311921,3
14588,30236045,3
18755,36958345,3
16769,33199139,3
12388,26289322,3
5402,15761325,3
2739,9080459,3
2745,9101160,3
19050,37752705,3
10739,23277571,3
17531,34478386,3
3323,10338786,3
14593,30238149,3
10742,23278114,3
17882,35134769,3
10748,23289602,3
18760,36965317,3
17530,34464101,3
17485,34400225,3
17328,34097001,3
10955,23600726,3
4936,14819923,3
11137,23842595,3
18828,37100856,3
485,1903261,3
13621,28797402,3
14427,30044529,3
16879,33370900,3
2836,9352046,3
14451,30076722,3
12560,26693427,3
16882,33373826,3
18833,37126044,3
11152,23861020,3
17588,34589429,3
17458,34347777,3
12551,26671306,3
17462,34371693,3
17463,34372799,3
17587,34588852,3
11120,23819471,3
2834,9349172,3
17278,34003161,3
18824,37096049,3
17842,35076376,3
17843,35077242,3
16831,33284303,3
17586,34587605,3
11096,23788740,3
13882,29249593,3
17467,34377473,3
5018,15007506,3
13276,28207977,3
11158,23867642,3
17457,34345422,3
13201,28054722,3
4002,12274968,3
4757,14268442,3
19152,38087532,3
17445,34320454,3
3484,10758875,3
13635,28826496,3
18845,37169927,3
14395,30003089,3
3482,10754236,3
18842,37164252,3
4825,14429331,3
3200,10090586,3
19020,37642907,3
13631,28818339,3
11182,23889412,3
4842,14506444,3
4882,14652659,3
2846,9377000,3
11181,23889164,3
18839,37139087,3
2840,9354598,3
17282,34024348,3
11175,23885644,3
2839,9353823,3
3473,10714921,3
13189,28040269,3
3460,10685598,3
14412,30022329,3
19058,37775404,3
19157,38114247,3
11169,23881770,3
11080,23773712,3
11098,23791196,3
12534,26613432,3
16861,33327306,3
10994,23651413,3
13583,28732281,3
13306,28237586,3
11030,23704467,3
13599,28763382,3
13885,29260940,3
11005,23658680,3
13280,28208883,3
11006,23665001,3
13281,28210033,3
11050,23733433,3
12523,26574367,3
11044,23730596,3
5067,15113515,3
12275,26071285,3
17854,35097775,3
3971,12205923,3
16842,33300930,3
3048,9785289,3
2804,9284112,3
18816,37086376,3
13298,28233584,3
3969,12191861,3
11024,23693047,3
17693,34797695,3
17695,34798121,3
19173,38179212,3
3819,11759113,3
515,1976702,3
17276,34002657,3
3441,10638246,3
17483,34399977,3
13315,28257694,3
16832,33285989,3
11072,23757283,3
13310,28238252,3
3205,10092057,3
5047,15063284,3
180,739896,3
3982,12217934,3
17583,34581859,3
11078,23771755,3
11068,23752127,3
5145,15276380,3
14494,30128638,3
3755,11518718,2
16157,32427743,2
2201,7552317,2
3786,11640119,2
3088,9852049,2
2171,7423888,2
18099,35583059,2
2199,7549518,2
3741,11497676,2
3091,9865947,2
17303,34052604,2
3066,9826916,2
17284,34024989,2
16188,32474946,2
16189,32476059,2
16121,32374626,2
16137,32390155,2
17287,34028394,2
16190,32476693,2
3813,11741053,2
17309,34066241,2
3855,11857424,2
6956,18145789,2
3757,11529316,2
3764,11556303,2
16144,32406249,2
3766,11570127,2
17671,34750787,2
6869,17991331,2
3852,11852103,2
17662,34728153,2
3846,11831932,2
17661,34728105,2
3844,11823520,2
17673,34753948,2
6969,18180453,2
3804,11698753,2
18124,35623784,2
17296,34044840,2
3803,11696773,2
6907,18066310,2
3832,11779329,2
3817,11758409,2
3092,9866030,2
16140,32393845,2
2205,7564446,2
17273,33982546,2
3758,11530203,2
17656,34724706,2
6960,18151563,2
6930,18110676,2
3799,11678783,2
3818,11758752,2
3085,9849779,2
3084,9849076,2
6982,18200252,2
16186,32474042,2
18117,35616578,2
6867,17985757,2
3795,11658617,2
6950,18133850,2
16158,32429089,2
3152,9976657,2
18127,35629537,2
17582,34581147,2
7355,18857927,2
7359,18859053,2
7362,18862963,2
18206,35750842,2
17473,34383686,2
7374,18889328,2
1963,6717652,2
17475,34387398,2
7383,18901703,2
3435,10618419,2
7384,18901814,2
17479,34398149,2
17480,34398493,2
18210,35752869,2
17481,34398839,2
15939,32135741,2
3422,10572460,2
17484,34400206,2
7395,18914636,2
18204,35750017,2
17465,34376406,2
3453,10660717,2
17442,34318491,2
7226,18637825,2
18192,35728078,2
7242,18662132,2
7250,18673893,2
18196,35729622,2
3489,10772264,2
7260,18680028,2
7275,18720748,2
7287,18736828,2
15962,32171513,2
3194,10078337,2
15973,32175966,2
18201,35747277,2
7319,18794290,2
7321,18797040,2
7338,18828399,2
7342,18832271,2
17460,34355129,2
15931,32113405,2
3408,10531441,2
3504,10812955,2
7411,18936867,2
3256,10192822,2
7467,19040488,2
7471,19050032,2
7474,19057473,2
3318,10317089,2
3261,10197789,2
17535,34483047,2
1911,6534238,2
3295,10261797,2
3265,10213461,2
3267,10214334,2
1899,6485978,2
3284,10238519,2
3270,10217388,2
3279,10233644,2
3277,10232868,2
7499,19093438,2
7505,19102260,2
7516,19121944,2
7460,19034465,2
3345,10387909,2
1914,6545126,2
17501,34424283,2
17489,34401093,2
7419,18953718,2
17493,34407458,2
3218,10108641,2
17498,34422035,2
7425,18962142,2
1942,6648927,2
7427,18963518,2
7432,18964284,2
17519,34451130,2
17576,34576678,2
17575,34576442,2
15916,32094289,2
17572,34571644,2
3231,10127649,2
15910,32088976,2
17564,34549381,2
15907,32082176,2
18191,35727468,2
17603,34613097,2
7002,18254422,2
7143,18509366,2
18146,35665323,2
2078,7100310,2
3656,11263038,2
18152,35685446,2
3654,11261903,2
7089,18397556,2
7090,18398264,2
18155,35686255,2
17640,34694834,2
2072,7094643,2
7096,18416065,2
3641,11227319,2
17359,34183104,2
17363,34190106,2
17364,34198639,2
3632,11210646,2
3138,9958725,2
3140,9959339,2
3617,11130794,2
7082,18384600,2
17349,34158271,2
16086,32341969,2
17337,34128340,2
16112,32367011,2
7006,18257964,2
7008,18259322,2
16109,32366731,2
3703,11408604,2
2128,7291224,2
17334,34107068,2
17336,34124849,2
7031,18295630,2
7073,18364527,2
3697,11397161,2
7045,18330434,2
17644,34699347,2
3667,11303220,2
17345,34156399,2
3664,11290187,2
2120,7253120,2
18141,35662842,2
18166,35691200,2
3141,9959570,2
3526,10882334,2
3597,11086978,2
3870,11877860,2
17613,34653525,2
7169,18556977,2
16024,32276146,2
17403,34258238,2
7175,18570446,2
7176,18570558,2
3550,10949149,2
7181,18572557,2
3158,9981462,2
2043,6981049,2
17608,34638149,2
3536,10891511,2
17413,34267176,2
17416,34283575,2
3162,9993588,2
7199,18602084,2
18185,35719385,2
17421,34286259,2
3567,10995123,2
18173,35701804,2
17398,34254988,2
7163,18552689,2
18167,35693736,2
16043,32296324,2
7155,18533561,2
17382,34231776,2
2070,7093811,2
2064,7061101,2
16038,32294487,2
17620,34663819,2
17389,34233923,2
3568,10995744,2
17390,34235418,2
17391,34237813,2
17619,34657045,2
7164,18553034,2
18171,35700909,2
3151,9975740,2
16032,32293083,2
16031,32292929,2
16193,32477511,2
17735,34856437,2
3886,11931382,2
16532,32874862,2
5863,16358614,2
5864,16358925,2
17832,35068636,2
5884,16382117,2
4823,14408974,2
4781,14325562,2
5900,16398013,2
5907,16399867,2
2849,9392902,2
5908,16400276,2
4753,14256744,2
16531,32874153,2
3894,11950276,2
2547,8615166,2
2861,9419841,2
2545,8613843,2
17828,35064021,2
5914,16407509,2
16909,33411940,2
5917,16408290,2
5925,16417559,2
5930,16418543,2
4741,14227061,2
16913,33428510,2
16546,32900692,2
5852,16339584,2
16550,32903641,2
16890,33380357,2
5801,16288412,2
17950,35273677,2
17844,35077286,2
16576,32927946,2
16575,32927643,2
5015,14999657,2
4984,14924071,2
16570,32924559,2
17840,35075157,2
4953,14860770,2
4939,14830103,2
5824,16315720,2
16565,32923028,2
4938,14828593,2
16561,32919004,2
16884,33376440,2
5841,16328274,2
4896,14702799,2
5847,16338263,2
16555,32906942,2
4880,14635391,2
16553,32906567,2
16552,32904567,2
5932,16424775,2
17973,35317467,2
5945,16443717,2
6024,16536485,2
4576,13782006,2
16476,32775751,2
4571,13772466,2
17799,34996031,2
4556,13750531,2
17987,35327950,2
16971,33525084,2
16972,33528281,2
17990,35335801,2
6044,16572824,2
2478,8427688,2
2886,9481293,2
6049,16582085,2
6059,16590842,2
16454,32754330,2
17998,35354398,2
6066,16607924,2
6067,16608080,2
4504,13609040,2
16448,32751633,2
18000,35354782,2
6079,16634783,2
18003,35365494,2
16966,33504309,2
16479,32789008,2
16916,33433133,2
16481,32791803,2
4717,14158989,2
16921,33439455,2
5953,16455030,2
16504,32824138,2
17980,35323624,2
4691,14099453,2
16929,33453891,2
2498,8488905,2
16936,33472947,2
17815,35046036,2
16494,32816593,2
5972,16472632,2
4676,14065284,2
4650,13962421,2
17807,35019381,2
4633,13917317,2
4620,13885408,2
4613,13853707,2
16489,32794991,2
2879,9468232,2
6010,16513124,2
16484,32792795,2
17985,35327296,2
5035,15042558,2
5791,16275175,2
5039,15044841,2
5598,16070111,2
2650,8847578,2
5374,15722470,2
16682,33077368,2
16680,33076847,2
5616,16087779,2
5348,15667977,2
5633,16113071,2
5332,15647950,2
5644,16125894,2
2627,8816558,2
5646,16130236,2
5649,16135439,2
5314,15608852,2
5651,16135947,2
5304,15593968,2
2761,9142270,2
5300,15591127,2
16787,33226175,2
16666,33046204,2
5658,16147666,2
5666,16152192,2
2769,9186660,2
16661,33029473,2
5602,16072000,2
5591,16055822,2
17874,35128390,2
2670,8908639,2
16731,33143798,2
2712,9012929,2
5515,15944346,2
16737,33151151,2
2705,8994940,2
16726,33141005,2
5487,15907433,2
5538,15975007,2
5539,15975915,2
5449,15846135,2
5440,15834796,2
16750,33171880,2
16712,33122995,2
2678,8943820,2
16710,33120682,2
5569,16027932,2
16759,33179507,2
5407,15772064,2
5406,15764225,2
16704,33119018,2
5579,16044427,2
17910,35196545,2
5581,16045022,2
17875,35129378,2
16655,33026194,2
17949,35268801,2
5736,16221167,2
5155,15302209,2
5150,15290802,2
2794,9262731,2
17855,35098356,2
16839,33296713,2
17943,35263513,2
17944,35264268,2
2590,8720715,2
17851,35094588,2
5096,15172827,2
17946,35266270,2
16847,33318671,2
5090,15169292,2
5076,15135178,2
5770,16248982,2
5771,16257493,2
16592,32961558,2
5773,16259527,2
16855,33322399,2
16857,33325207,2
5059,15100258,2
5056,15099404,2
5779,16263710,2
16612,32974198,2
5735,16221071,2
17871,35123175,2
17858,35101019,2
5685,16177720,2
16648,33021642,2
16647,33021216,2
16644,33019364,2
16642,33017966,2
16800,33251248,2
5235,15471849,2
16803,33251977,2
2616,8784115,2
16636,33001594,2
5233,15471523,2
16805,33252475,2
5707,16194575,2
2780,9205067,2
16630,32995465,2
5714,16206518,2
5194,15389004,2
5191,15386981,2
17864,35104317,2
17938,35235617,2
16822,33277464,2
16828,33280504,2
5160,15317513,2
16986,33550636,2
6080,16635397,2
4492,13590691,2
16280,32596509,2
17175,33821312,2
17713,34831012,2
17178,33823383,2
17183,33839592,2
18057,35479482,2
4060,12494162,2
17185,33840202,2
4057,12477320,2
4056,12476647,2
17708,34825552,2
2316,7938868,2
16271,32582868,2
6654,17612435,2
18063,35497827,2
2315,7938595,2
6674,17668878,2
3015,9718404,2
6679,17673055,2
16263,32576709,2
18068,35503506,2
4016,12330579,2
6685,17683287,2
6694,17689994,2
17174,33818725,2
4095,12614225,2
6696,17704837,2
6645,17596313,2
4133,12741250,2
17140,33754770,2
6581,17499723,2
4130,12740792,2
2975,9653802,2
17727,34845331,2
6595,17516574,2
17149,33780284,2
17152,33782059,2
4120,12711568,2
6608,17536387,2
6618,17559434,2
2990,9695824,2
17158,33792558,2
6632,17576889,2
17721,34843423,2
16288,32603275,2
4105,12653552,2
16285,32600589,2
2991,9696740,2
4103,12635741,2
17718,34842893,2
2994,9697474,2
16255,32561917,2
2281,7827987,2
17137,33753796,2
17230,33923560,2
3920,12041610,2
17236,33931884,2
3918,12026768,2
17238,33941642,2
16219,32524627,2
17685,34789994,2
17240,33942900,2
6818,17909074,2
6821,17911701,2
18087,35552859,2
17684,34785672,2
16211,32504957,2
17243,33943562,2
6849,17952043,2
3904,11990341,2
3902,11977472,2
17683,34784498,2
16207,32501292,2
3900,11972666,2
6850,17955764,2
3059,9812143,2
17679,34761794,2
2220,7638742,2
6804,17893082,2
17687,34792556,2
6703,17718179,2
16226,32530763,2
6725,17751414,2
17201,33881914,2
17702,34817618,2
3999,12259988,2
17206,33883702,2
6738,17778929,2
18078,35528226,2
18079,35529314,2
3997,12256595,2
2265,7775997,2
3044,9777841,2
16238,32551544,2
17694,34797711,2
2255,7752488,2
6778,17848247,2
6779,17848764,2
3049,9794180,2
3956,12157461,2
16232,32541211,2
17224,33915054,2
6793,17868005,2
17688,34792558,2
16228,32533853,2
17138,33754030,2
17136,33753716,2
6086,16637564,2
4414,13416662,2
17021,33596943,2
4407,13400601,2
4403,13399328,2
18017,35390027,2
2408,8255880,2
4394,13380157,2
6241,16861773,2
4384,13349027,2
6246,16873078,2
17036,33618725,2
6271,16912565,2
6280,16920892,2
6286,16934669,2
4370,13305032,2
17772,34949704,2
16385,32675262,2
4368,13301935,2
2925,9592629,2
4361,13289623,2
17048,33625402,2
4351,13266069,2
6301,16977050,2
2933,9595209,2
4413,13416550,2
17779,34962859,2
17762,34920164,2
17780,34962945,2
4468,13532540,2
4466,13521817,2
6099,16662567,2
4459,13514107,2
17786,34978168,2
2452,8371994,2
6132,16696891,2
17785,34977090,2
4445,13471408,2
4443,13465478,2
17783,34976131,2
4442,13460274,2
4435,13451819,2
16421,32726471,2
4433,13441076,2
6173,16757193,2
16417,32725658,2
17011,33589408,2
4422,13419530,2
6184,16771603,2
16413,32721937,2
18012,35387808,2
18013,35387834,2
17764,34924437,2
6322,17003462,2
2349,8015149,2
4237,12994296,2
4231,12976232,2
6443,17226057,2
17747,34877897,2
16331,32645170,2
17102,33698589,2
2960,9631445,2
4204,12917420,2
17741,34870118,2
2355,8054385,2
17113,33719881,2
4197,12893338,2
6526,17409443,2
4191,12876145,2
6540,17440214,2
4172,12839410,2
17895,35167489,2
4163,12821058,2
4155,12800722,2
16312,32631681,2
4148,12795496,2
2974,9653400,2
17730,34847003,2
6568,17496281,2
17099,33696121,2
6438,17225004,2
6326,17013821,2
6431,17211889,2
4333,13223687,2
6331,17015651,2
4331,13213140,2
4330,13212273,2
17761,34920116,2
4320,13193838,2
4315,13176101,2
18025,35425894,2
4304,13146383,2
16364,32663738,2
18027,35427499,2
17754,34910967,2
6377,17051598,2
2944,9600502,2
16360,32652796,2
4271,13083952,2
17085,33688317,2
4269,13081942,2
4267,13071781,2
2391,8211881,2
17091,33691981,2
6426,17181515,2
2381,8174144,2
5572,16032779,2
15527,31499155,2
3272,10229744,2
19015,37638582,2
12393,26305587,2
19041,37700519,2
14846,30538307,2
14842,30533125,2
13935,29325959,2
10095,22421789,2
19040,37699830,2
14835,30518133,2
12382,26282535,2
10119,22441581,2
14831,30514725,2
18653,36704634,2
18654,36705897,2
12378,26266937,2
18658,36709720,2
10137,22468243,2
12356,26238518,2
18662,36715446,2
12346,26212087,2
10164,22489469,2
19037,37694887,2
14811,30504150,2
901,3459211,2
10176,22506958,2
10191,22518547,2
14802,30489989,2
14799,30485558,2
12339,26180269,2
18670,36738371,2
14849,30540683,2
12401,26312815,2
10053,22378643,2
18632,36650769,2
14913,30681327,2
9921,22294503,2
14904,30623366,2
18622,36618405,2
981,3865673,2
12441,26394259,2
13920,29312725,2
14892,30589523,2
13921,29315798,2
12429,26369995,2
9950,22308860,2
9965,22312392,2
9975,22323709,2
18633,36652660,2
14855,30542988,2
9997,22332945,2
18635,36657112,2
18636,36660200,2
18638,36675903,2
12422,26353415,2
10024,22349112,2
14867,30548566,2
10030,22352374,2
14863,30546352,2
10035,22360573,2
18641,36676482,2
10044,22365586,2
19043,37705468,2
12321,26140991,2
10202,22534450,2
18672,36741142,2
18709,36852437,2
18695,36810050,2
14741,30425829,2
18698,36813451,2
10326,22691687,2
10327,22693000,2
18700,36814025,2
19024,37660848,2
10373,22753625,2
10376,22754625,2
10384,22760784,2
12241,25977006,2
19021,37644918,2
10396,22782922,2
10402,22797553,2
10316,22678384,2
18710,36852738,2
786,2959511,2
10439,22850058,2
13987,29414197,2
10446,22855860,2
10447,22864531,2
12211,25895643,2
12200,25856342,2
18715,36862331,2
10467,22890638,2
10478,22913209,2
10486,22926529,2
14688,30360537,2
12251,25992325,2
14748,30430035,2
10206,22536012,2
18681,36768881,2
18673,36741803,2
10212,22551917,2
12320,26139899,2
19035,37692347,2
12298,26109560,2
10242,22589975,2
10247,22591693,2
14778,30468900,2
10254,22603253,2
12290,26094388,2
19034,37692247,2
857,3258846,2
18680,36763282,2
10274,22618128,2
10312,22674031,2
18684,36772153,2
13960,29367424,2
19030,37676827,2
12274,26067818,2
13965,29375326,2
12272,26064785,2
12265,26029763,2
14759,30445159,2
12262,26015639,2
12252,25993134,2
10307,22664375,2
842,3177831,2
10311,22672809,2
9909,22285227,2
9908,22285082,2
12486,26482462,2
9666,22049987,2
12663,26929676,2
19077,37836856,2
9635,22018994,2
18538,36406609,2
15077,30892182,2
19074,37818235,2
18543,36427133,2
15072,30876829,2
19072,37815025,2
15070,30874467,2
18545,36439577,2
9654,22036894,2
9663,22049468,2
9667,22050599,2
19078,37838206,2
12639,26896908,2
19070,37810446,2
15058,30841549,2
9676,22053868,2
14188,29689163,2
15053,30831057,2
15052,30830445,2
12604,26794988,2
12598,26785936,2
9689,22067909,2
13857,29195112,2
15045,30827186,2
13858,29195145,2
9631,22017413,2
9608,22001511,2
9707,22086309,2
19083,37844444,2
9512,21927831,2
18518,36337934,2
18519,36341695,2
9520,21931218,2
13811,29108049,2
15137,30962018,2
9523,21937592,2
12694,27034136,2
12693,27033976,2
9528,21938751,2
18521,36348907,2
1197,4606896,2
15122,30941771,2
19082,37840696,2
9602,22000842,2
9548,21951557,2
9555,21954495,2
9560,21957211,2
12679,26964778,2
12678,26963691,2
9574,21971760,2
9578,21981562,2
9589,21986804,2
9590,21987120,2
15102,30916297,2
19080,37839469,2
12670,26935806,2
9599,21997969,2
9697,22074935,2
18561,36471005,2
12489,26483500,2
1046,4148805,2
12519,26571193,2
9846,22216933,2
1080,4245646,2
1077,4236387,2
14958,30722314,2
1074,4229540,2
9856,22232262,2
19057,37766040,2
1072,4218771,2
13892,29263915,2
14952,30721302,2
18598,36575474,2
14948,30719998,2
9870,22247715,2
18591,36535754,2
18601,36579970,2
12509,26539834,2
9877,22252783,2
12499,26509152,2
9888,22258769,2
12495,26503815,2
18606,36584998,2
9892,22266869,2
13903,29283824,2
18607,36587160,2
9895,22269469,2
18608,36597892,2
18609,36601364,2
12540,26641596,2
14967,30744284,2
9728,22094397,2
18577,36505868,2
9730,22104817,2
12593,26766930,2
1143,4431977,2
15023,30806928,2
18563,36485259,2
18564,36486261,2
9744,22122681,2
18566,36486710,2
12586,26757568,2
1131,4402872,2
18571,36491450,2
9763,22151383,2
12583,26754687,2
9785,22168840,2
12545,26649230,2
14990,30772173,2
12580,26737535,2
14987,30769795,2
18584,36528937,2
158,644223,2
12563,26696568,2
12552,26672066,2
18587,36534185,2
9824,22196288,2
9840,22214775,2
12550,26671138,2
14971,30746694,2
14969,30746037,2
10488,22928672,2
10532,23005127,2
9506,21926610,2
13997,29439420,2
18963,37499250,2
18861,37197826,2
11925,25212521,2
11272,24025204,2
14117,29597957,2
18866,37216594,2
11289,24087765,2
18957,37475431,2
11292,24094474,2
14119,29601048,2
14120,29601923,2
18869,37220717,2
18871,37222151,2
18873,37224317,2
11909,25173964,2
18954,37473039,2
18951,37467413,2
18950,37467238,2
18875,37227480,2
11309,24123233,2
11310,24123792,2
11314,24127235,2
18949,37467081,2
18877,37228680,2
14323,29928621,2
18947,37465485,2
11885,25116408,2
18879,37232025,2
14318,29918237,2
18965,37501232,2
14365,29973462,2
14372,29988487,2
471,1837765,2
18979,37537139,2
11146,23858126,2
11147,23858879,2
14425,30044353,2
18831,37108779,2
14422,30040962,2
289,1067281,2
11164,23871268,2
18977,37534794,2
18836,37130077,2
11172,23882870,2
14411,30022040,2
11174,23884991,2
18838,37131455,2
11967,25296764,2
14403,30018702,2
14402,30018575,2
18840,37158477,2
18841,37160850,2
467,1833118,2
11189,23911308,2
18847,37172568,2
18848,37173818,2
11211,23944774,2
18970,37504290,2
11229,23966718,2
14378,29991946,2
11241,23986645,2
14311,29909695,2
11371,24216137,2
11378,24232880,2
18920,37380432,2
11618,24666997,2
11623,24678248,2
11825,24994481,2
18911,37347208,2
11823,24984354,2
14166,29660644,2
14167,29661196,2
11802,24947488,2
18916,37371728,2
18917,37371852,2
14215,29742780,2
18918,37372006,2
11794,24945927,2
11783,24920707,2
18938,37436458,2
11693,24759538,2
11694,24759753,2
18933,37431723,2
11721,24795242,2
18926,37404185,2
11729,24809566,2
18931,37413848,2
11741,24836384,2
14194,29705426,2
18928,37409227,2
11763,24894582,2
11746,24857982,2
11753,24878773,2
11612,24660558,2
11606,24656948,2
18883,37260930,2
18893,37307181,2
14301,29899555,2
14300,29894080,2
400,1571073,2
11389,24254107,2
11390,24254888,2
11408,24289527,2
18887,37297318,2
11878,25112039,2
18890,37300781,2
14140,29633628,2
18892,37301486,2
18944,37462507,2
333,1265947,2
18894,37307963,2
11601,24654810,2
11486,24454843,2
11487,24454869,2
11497,24478061,2
11507,24480783,2
14145,29634459,2
18898,37313464,2
11861,25061498,2
336,1273571,2
11565,24581866,2
11844,25040087,2
11597,24641177,2
14150,29635575,2
14241,29802235,2
12013,25405905,2
11126,23827764,2
11109,23810542,2
18766,36986015,2
14030,29473654,2
10725,23262082,2
14602,30254031,2
14600,30246013,2
14032,29474542,2
18756,36958926,2
10733,23274857,2
12114,25637342,2
224,887782,2
18759,36960453,2
12101,25588459,2
18763,36983180,2
18765,36985657,2
14580,30233124,2
12123,25656941,2
253,964561,2
12097,25582856,2
10809,23376593,2
14041,29490051,2
10810,23377494,2
18770,36989190,2
10819,23402819,2
602,2216911,2
10830,23418107,2
10833,23420944,2
18775,37013219,2
12095,25553102,2
10847,23440068,2
10705,23237948,2
14619,30271129,2
10849,23440943,2
760,2760360,2
764,2778273,2
10544,23023343,2
10547,23025617,2
13999,29439841,2
10550,23031957,2
19014,37636915,2
18721,36884523,2
19011,37633626,2
10578,23066991,2
19010,37632339,2
